file,method_name,new_method_name,start_line,end_line,original_code,code,var
./sympy/combinatorics/permutations.py,_af_pow,compute_permutation_power,169,211,"def _af_pow(a, n):
    """"""
    Routine for finding powers of a permutation.

    Examples
    ========

    >>> from sympy.combinatorics.permutations import Permutation, _af_pow
    >>> Permutation.print_cyclic = False
    >>> p = Permutation([2, 0, 3, 1])
    >>> p.order()
    4
    >>> _af_pow(p._array_form, 4)
    [0, 1, 2, 3]
    """"""
    if n == 0:
        return list(range(len(a)))
    if n < 0:
        return _af_pow(_af_invert(a), -n)
    if n == 1:
        return a[:]
    elif n == 2:
        b = [a[i] for i in a]
    elif n == 3:
        b = [a[a[i]] for i in a]
    elif n == 4:
        b = [a[a[a[i]]] for i in a]
    else:
        b = list(range(len(a)))
        while 1:
            if n & 1:
                b = [b[i] for i in a]
                n -= 1
                if not n:
                    break
            if n % 4 == 0:
                a = [a[a[a[i]]] for i in a]
                n = n // 4
            elif n % 2 == 0:
                a = [a[i] for i in a]
                n = n // 2
    return b","def compute_permutation_power(a, n):
    """"""
    Routine for finding powers of a permutation.

    Examples
    ========

    >>> from sympy.combinatorics.permutations import Permutation, _af_pow
    >>> Permutation.print_cyclic = False
    >>> p = Permutation([2, 0, 3, 1])
    >>> p.order()
    4
    >>> _af_pow(p._array_form, 4)
    [0, 1, 2, 3]
    """"""
    if n == 0:
        return list(range(len(a)))
    if n < 0:
        return _af_pow(_af_invert(a), -n)
    if n == 1:
        return a[:]
    elif n == 2:
        b = [a[i] for i in a]
    elif n == 3:
        b = [a[a[i]] for i in a]
    elif n == 4:
        b = [a[a[a[i]]] for i in a]
    else:
        b = list(range(len(a)))
        while 1:
            if n & 1:
                b = [b[i] for i in a]
                n -= 1
                if not n:
                    break
            if n % 4 == 0:
                a = [a[a[a[i]]] for i in a]
                n = n // 4
            elif n % 2 == 0:
                a = [a[i] for i in a]
                n = n // 2
    return b","[{""var"": ""i"", ""rename"": ""index_in_permutation""}, {""var"": ""b"", ""rename"": ""permuted_indices""}]"
./sympy/combinatorics/permutations.py,_af_commutes_with,check_permutation_commutativity,213,230,"def _af_commutes_with(a, b):
    """"""
    Checks if the two permutations with array forms
    given by ``a`` and ``b`` commute.

    Examples
    ========

    >>> from sympy.combinatorics.permutations import _af_commutes_with
    >>> _af_commutes_with([1, 2, 0], [0, 2, 1])
    False

    See Also
    ========

    Permutation, commutes_with
    """"""
    return not any((a[b[i]] != b[a[i]] for i in range(len(a) - 1)))","def check_permutation_commutativity(a, b):
    """"""
    Checks if the two permutations with array forms
    given by ``a`` and ``b`` commute.

    Examples
    ========

    >>> from sympy.combinatorics.permutations import _af_commutes_with
    >>> _af_commutes_with([1, 2, 0], [0, 2, 1])
    False

    See Also
    ========

    Permutation, commutes_with
    """"""
    return not any((a[b[i]] != b[a[i]] for i in range(len(a) - 1)))","[{""var"": ""i"", ""rename"": ""index_position""}]"
./sympy/combinatorics/permutations.py,__new__,create_permutation_from_input,801,925,"def __new__(cls, *args, **kwargs):
    """"""
        Constructor for the Permutation object from a list or a
        list of lists in which all elements of the permutation may
        appear only once.

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Permutation
        >>> Permutation.print_cyclic = False

        Permutations entered in array-form are left unaltered:

        >>> Permutation([0, 2, 1])
        Permutation([0, 2, 1])

        Permutations entered in cyclic form are converted to array form;
        singletons need not be entered, but can be entered to indicate the
        largest element:

        >>> Permutation([[4, 5, 6], [0, 1]])
        Permutation([1, 0, 2, 3, 5, 6, 4])
        >>> Permutation([[4, 5, 6], [0, 1], [19]])
        Permutation([1, 0, 2, 3, 5, 6, 4], size=20)

        All manipulation of permutations assumes that the smallest element
        is 0 (in keeping with 0-based indexing in Python) so if the 0 is
        missing when entering a permutation in array form, an error will be
        raised:

        >>> Permutation([2, 1])
        Traceback (most recent call last):
        ...
        ValueError: Integers 0 through 2 must be present.

        If a permutation is entered in cyclic form, it can be entered without
        singletons and the ``size`` specified so those values can be filled
        in, otherwise the array form will only extend to the maximum value
        in the cycles:

        >>> Permutation([[1, 4], [3, 5, 2]], size=10)
        Permutation([0, 4, 3, 5, 1, 2], size=10)
        >>> _.array_form
        [0, 4, 3, 5, 1, 2, 6, 7, 8, 9]
        """"""
    size = kwargs.pop('size', None)
    if size is not None:
        size = int(size)
    ok = True
    if not args:
        return _af_new(list(range(size or 0)))
    elif len(args) > 1:
        return _af_new(Cycle(*args).list(size))
    if len(args) == 1:
        a = args[0]
        if isinstance(a, Perm):
            if size is None or size == a.size:
                return a
            return Perm(a.array_form, size=size)
        if isinstance(a, Cycle):
            return _af_new(a.list(size))
        if not is_sequence(a):
            return _af_new(list(range(a + 1)))
        if has_variety((is_sequence(ai) for ai in a)):
            ok = False
    else:
        ok = False
    if not ok:
        raise ValueError('Permutation argument must be a list of ints, a list of lists, Permutation or Cycle.')
    args = list(args[0])
    is_cycle = args and is_sequence(args[0])
    if is_cycle:
        args = [[int(i) for i in c] for c in args]
    else:
        args = [int(i) for i in args]
    temp = flatten(args)
    if has_dups(temp) and (not is_cycle):
        raise ValueError('there were repeated elements.')
    temp = set(temp)
    if not is_cycle and any((i not in temp for i in range(len(temp)))):
        raise ValueError('Integers 0 through %s must be present.' % max(temp))
    if is_cycle:
        c = Cycle()
        for ci in args:
            c = c(*ci)
        aform = c.list()
    else:
        aform = list(args)
    if size and size > len(aform):
        aform.extend(list(range(len(aform), size)))
    size = len(aform)
    obj = Basic.__new__(cls, aform)
    obj._array_form = aform
    obj._size = size
    return obj","def create_permutation_from_input(cls, *args, **kwargs):
    """"""
        Constructor for the Permutation object from a list or a
        list of lists in which all elements of the permutation may
        appear only once.

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Permutation
        >>> Permutation.print_cyclic = False

        Permutations entered in array-form are left unaltered:

        >>> Permutation([0, 2, 1])
        Permutation([0, 2, 1])

        Permutations entered in cyclic form are converted to array form;
        singletons need not be entered, but can be entered to indicate the
        largest element:

        >>> Permutation([[4, 5, 6], [0, 1]])
        Permutation([1, 0, 2, 3, 5, 6, 4])
        >>> Permutation([[4, 5, 6], [0, 1], [19]])
        Permutation([1, 0, 2, 3, 5, 6, 4], size=20)

        All manipulation of permutations assumes that the smallest element
        is 0 (in keeping with 0-based indexing in Python) so if the 0 is
        missing when entering a permutation in array form, an error will be
        raised:

        >>> Permutation([2, 1])
        Traceback (most recent call last):
        ...
        ValueError: Integers 0 through 2 must be present.

        If a permutation is entered in cyclic form, it can be entered without
        singletons and the ``size`` specified so those values can be filled
        in, otherwise the array form will only extend to the maximum value
        in the cycles:

        >>> Permutation([[1, 4], [3, 5, 2]], size=10)
        Permutation([0, 4, 3, 5, 1, 2], size=10)
        >>> _.array_form
        [0, 4, 3, 5, 1, 2, 6, 7, 8, 9]
        """"""
    size = kwargs.pop('size', None)
    if size is not None:
        size = int(size)
    ok = True
    if not args:
        return _af_new(list(range(size or 0)))
    elif len(args) > 1:
        return _af_new(Cycle(*args).list(size))
    if len(args) == 1:
        a = args[0]
        if isinstance(a, Perm):
            if size is None or size == a.size:
                return a
            return Perm(a.array_form, size=size)
        if isinstance(a, Cycle):
            return _af_new(a.list(size))
        if not is_sequence(a):
            return _af_new(list(range(a + 1)))
        if has_variety((is_sequence(ai) for ai in a)):
            ok = False
    else:
        ok = False
    if not ok:
        raise ValueError('Permutation argument must be a list of ints, a list of lists, Permutation or Cycle.')
    args = list(args[0])
    is_cycle = args and is_sequence(args[0])
    if is_cycle:
        args = [[int(i) for i in c] for c in args]
    else:
        args = [int(i) for i in args]
    temp = flatten(args)
    if has_dups(temp) and (not is_cycle):
        raise ValueError('there were repeated elements.')
    temp = set(temp)
    if not is_cycle and any((i not in temp for i in range(len(temp)))):
        raise ValueError('Integers 0 through %s must be present.' % max(temp))
    if is_cycle:
        c = Cycle()
        for ci in args:
            c = c(*ci)
        aform = c.list()
    else:
        aform = list(args)
    if size and size > len(aform):
        aform.extend(list(range(len(aform), size)))
    size = len(aform)
    obj = Basic.__new__(cls, aform)
    obj._array_form = aform
    obj._size = size
    return obj","[{""var"": ""c"", ""rename"": ""constructed_cycle""}, {""var"": ""ai"", ""rename"": ""element_sequence""}, {""var"": ""is_cycle"", ""rename"": ""is_cyclic_representation""}, {""var"": ""ok"", ""rename"": ""is_valid_permutation""}, {""var"": ""i"", ""rename"": ""element_index""}, {""var"": ""a"", ""rename"": ""permutation_input""}, {""var"": ""obj"", ""rename"": ""permutation_instance""}, {""var"": ""temp"", ""rename"": ""flattened_elements_set""}, {""var"": ""ci"", ""rename"": ""cycle_element_indices""}, {""var"": ""size"", ""rename"": ""permutation_length""}, {""var"": ""aform"", ""rename"": ""array_form_representation""}]"
./sympy/combinatorics/permutations.py,_af_new,_create_internal_permutation,928,950,"@staticmethod
def _af_new(perm):
    """"""A method to produce a Permutation object from a list;
        the list is bound to the _array_form attribute, so it must
        not be modified; this method is meant for internal use only;
        the list ``a`` is supposed to be generated as a temporary value
        in a method, so p = Perm._af_new(a) is the only object
        to hold a reference to ``a``::

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Perm
        >>> Perm.print_cyclic = False
        >>> a = [2,1,3,0]
        >>> p = Perm._af_new(a)
        >>> p
        Permutation([2, 1, 3, 0])

        """"""
    p = Basic.__new__(Perm, perm)
    p._array_form = perm
    p._size = len(perm)
    return p","@staticmethod
def _create_internal_permutation(perm):
    """"""A method to produce a Permutation object from a list;
        the list is bound to the _array_form attribute, so it must
        not be modified; this method is meant for internal use only;
        the list ``a`` is supposed to be generated as a temporary value
        in a method, so p = Perm._af_new(a) is the only object
        to hold a reference to ``a``::

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Perm
        >>> Perm.print_cyclic = False
        >>> a = [2,1,3,0]
        >>> p = Perm._af_new(a)
        >>> p
        Permutation([2, 1, 3, 0])

        """"""
    p = Basic.__new__(Perm, perm)
    p._array_form = perm
    p._size = len(perm)
    return p","[{""var"": ""p"", ""rename"": ""permutation_instance""}]"
./sympy/combinatorics/permutations.py,rmul_with_af,multiply_permutation_array_forms,1223,1230,"@staticmethod
def rmul_with_af(*args):
    """"""
        same as rmul, but the elements of args are Permutation objects
        which have _array_form
        """"""
    a = [x._array_form for x in args]
    rv = _af_new(_af_rmuln(*a))
    return rv","@staticmethod
def multiply_permutation_array_forms(*args):
    """"""
        same as rmul, but the elements of args are Permutation objects
        which have _array_form
        """"""
    a = [x._array_form for x in args]
    rv = _af_new(_af_rmuln(*a))
    return rv","[{""var"": ""a"", ""rename"": ""array_forms_list""}, {""var"": ""x"", ""rename"": ""permutation_array_forms""}, {""var"": ""rv"", ""rename"": ""result_permutation_array""}]"
./sympy/combinatorics/permutations.py,mul_inv,multiply_inverse_with_array_form,1232,1238,"def mul_inv(self, other):
    """"""
        other*~self, self and other have _array_form
        """"""
    a = _af_invert(self._array_form)
    b = other._array_form
    return _af_new(_af_rmul(a, b))","def multiply_inverse_with_array_form(self, other):
    """"""
        other*~self, self and other have _array_form
        """"""
    a = _af_invert(self._array_form)
    b = other._array_form
    return _af_new(_af_rmul(a, b))","[{""var"": ""a"", ""rename"": ""inverted_self_array""}, {""var"": ""b"", ""rename"": ""other_array_form""}]"
./sympy/combinatorics/permutations.py,__rmul__,coerce_and_multiply_with_permutation,1240,1242,"def __rmul__(self, other):
    """"""This is needed to coerse other to Permutation in rmul.""""""
    return Perm(other) * self","def coerce_and_multiply_with_permutation(self, other):
    """"""This is needed to coerse other to Permutation in rmul.""""""
    return Perm(other) * self",[]
./sympy/combinatorics/permutations.py,__mul__,compose_permutations,1244,1303,"def __mul__(self, other):
    """"""
        Return the product a*b as a Permutation; the ith value is b(a(i)).

        Examples
        ========

        >>> from sympy.combinatorics.permutations import _af_rmul, Permutation
        >>> Permutation.print_cyclic = False

        >>> a, b = [1, 0, 2], [0, 2, 1]
        >>> a = Permutation(a); b = Permutation(b)
        >>> list(a*b)
        [2, 0, 1]
        >>> [b(a(i)) for i in range(3)]
        [2, 0, 1]

        This handles operands in reverse order compared to _af_rmul and rmul:

        >>> al = list(a); bl = list(b)
        >>> _af_rmul(al, bl)
        [1, 2, 0]
        >>> [al[bl[i]] for i in range(3)]
        [1, 2, 0]

        It is acceptable for the arrays to have different lengths; the shorter
        one will be padded to match the longer one:

        >>> b*Permutation([1, 0])
        Permutation([1, 2, 0])
        >>> Permutation([1, 0])*b
        Permutation([2, 0, 1])

        It is also acceptable to allow coercion to handle conversion of a
        single list to the left of a Permutation:

        >>> [0, 1]*a # no change: 2-element identity
        Permutation([1, 0, 2])
        >>> [[0, 1]]*a # exchange first two elements
        Permutation([0, 1, 2])

        You cannot use more than 1 cycle notation in a product of cycles
        since coercion can only handle one argument to the left. To handle
        multiple cycles it is convenient to use Cycle instead of Permutation:

        >>> [[1, 2]]*[[2, 3]]*Permutation([]) # doctest: +SKIP
        >>> from sympy.combinatorics.permutations import Cycle
        >>> Cycle(1, 2)(2, 3)
        (1 3 2)

        """"""
    a = self.array_form
    b = other.array_form
    if not b:
        perm = a
    else:
        b.extend(list(range(len(b), len(a))))
        perm = [b[i] for i in a] + b[len(a):]
    return _af_new(perm)","def compose_permutations(self, other):
    """"""
        Return the product a*b as a Permutation; the ith value is b(a(i)).

        Examples
        ========

        >>> from sympy.combinatorics.permutations import _af_rmul, Permutation
        >>> Permutation.print_cyclic = False

        >>> a, b = [1, 0, 2], [0, 2, 1]
        >>> a = Permutation(a); b = Permutation(b)
        >>> list(a*b)
        [2, 0, 1]
        >>> [b(a(i)) for i in range(3)]
        [2, 0, 1]

        This handles operands in reverse order compared to _af_rmul and rmul:

        >>> al = list(a); bl = list(b)
        >>> _af_rmul(al, bl)
        [1, 2, 0]
        >>> [al[bl[i]] for i in range(3)]
        [1, 2, 0]

        It is acceptable for the arrays to have different lengths; the shorter
        one will be padded to match the longer one:

        >>> b*Permutation([1, 0])
        Permutation([1, 2, 0])
        >>> Permutation([1, 0])*b
        Permutation([2, 0, 1])

        It is also acceptable to allow coercion to handle conversion of a
        single list to the left of a Permutation:

        >>> [0, 1]*a # no change: 2-element identity
        Permutation([1, 0, 2])
        >>> [[0, 1]]*a # exchange first two elements
        Permutation([0, 1, 2])

        You cannot use more than 1 cycle notation in a product of cycles
        since coercion can only handle one argument to the left. To handle
        multiple cycles it is convenient to use Cycle instead of Permutation:

        >>> [[1, 2]]*[[2, 3]]*Permutation([]) # doctest: +SKIP
        >>> from sympy.combinatorics.permutations import Cycle
        >>> Cycle(1, 2)(2, 3)
        (1 3 2)

        """"""
    a = self.array_form
    b = other.array_form
    if not b:
        perm = a
    else:
        b.extend(list(range(len(b), len(a))))
        perm = [b[i] for i in a] + b[len(a):]
    return _af_new(perm)","[{""var"": ""i"", ""rename"": ""index_position""}, {""var"": ""a"", ""rename"": ""self_permutation_array_form""}, {""var"": ""perm"", ""rename"": ""permutation_result""}, {""var"": ""b"", ""rename"": ""right_permutation_array_form""}]"
./sympy/combinatorics/permutations.py,commutes_with,check_permutation_commutativity,1305,1323,"def commutes_with(self, other):
    """"""
        Checks if the elements are commuting.

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Permutation
        >>> a = Permutation([1, 4, 3, 0, 2, 5])
        >>> b = Permutation([0, 1, 2, 3, 4, 5])
        >>> a.commutes_with(b)
        True
        >>> b = Permutation([2, 3, 5, 4, 1, 0])
        >>> a.commutes_with(b)
        False
        """"""
    a = self.array_form
    b = other.array_form
    return _af_commutes_with(a, b)","def check_permutation_commutativity(self, other):
    """"""
        Checks if the elements are commuting.

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Permutation
        >>> a = Permutation([1, 4, 3, 0, 2, 5])
        >>> b = Permutation([0, 1, 2, 3, 4, 5])
        >>> a.commutes_with(b)
        True
        >>> b = Permutation([2, 3, 5, 4, 1, 0])
        >>> a.commutes_with(b)
        False
        """"""
    a = self.array_form
    b = other.array_form
    return _af_commutes_with(a, b)","[{""var"": ""a"", ""rename"": ""self_array_form""}, {""var"": ""b"", ""rename"": ""other_permutation_array""}]"
./sympy/combinatorics/permutations.py,__pow__,find_permutation_power,1325,1344,"def __pow__(self, n):
    """"""
        Routine for finding powers of a permutation.

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Permutation
        >>> Permutation.print_cyclic = False
        >>> p = Permutation([2,0,3,1])
        >>> p.order()
        4
        >>> p**4
        Permutation([0, 1, 2, 3])
        """"""
    if type(n) == Perm:
        raise NotImplementedError('p**p is not defined; do you mean p^p (conjugate)?')
    n = int(n)
    return _af_new(_af_pow(self.array_form, n))","def find_permutation_power(self, n):
    """"""
        Routine for finding powers of a permutation.

        Examples
        ========

        >>> from sympy.combinatorics.permutations import Permutation
        >>> Permutation.print_cyclic = False
        >>> p = Permutation([2,0,3,1])
        >>> p.order()
        4
        >>> p**4
        Permutation([0, 1, 2, 3])
        """"""
    if type(n) == Perm:
        raise NotImplementedError('p**p is not defined; do you mean p^p (conjugate)?')
    n = int(n)
    return _af_new(_af_pow(self.array_form, n))",[]
